status,price,bed,bath,acre_lot,full_address,street,city,state,zip_code,house_size,sold_date
for_sale,2425000,3,2,0.04,"90 Commonwealth Ave Apt 19, Boston, MA, 02116",90 Commonwealth Ave Apt 19,Boston,Massachusetts,2116,1752,6/7/12
for_sale,474900,3,2,0.19,"295 South St, Randolph, MA, 02368",295 South St,Randolph,Massachusetts,2368,1422,7/19/19
for_sale,699900,4,2,0.51,"77 Lakeview Rd, Foxboro, MA, 02035",77 Lakeview Rd,Foxboro,Massachusetts,2035,2496,11/16/21
for_sale,795000,2,1,,"148 Albion St Unit 1, Somerville, MA, 02144",148 Albion St Unit 1,Somerville,Massachusetts,2144,1511,6/5/18
for_sale,825000,2,2,,"2 Hawthorne Pl Apt 3M, Boston, MA, 02114",2 Hawthorne Pl Apt 3M,Boston,Massachusetts,2114,1197,3/14/18
for_sale,1299000,3,3,,"46 Regent Cir Unit 46, Brookline, MA, 02445",46 Regent Cir Unit 46,Brookline,Massachusetts,2445,1923,7/31/18
for_sale,5500000,4,5,,"2 Avery St Apt 25E, Boston, MA, 02111",2 Avery St Apt 25E,Boston,Massachusetts,2111,3246,9/17/10
for_sale,430000,3,1,1.49,"112 Beach St, Wrentham, MA, 02093",112 Beach St,Wrentham,Massachusetts,2093,1044,1/22/10
for_sale,439900,2,2,,"10 Jasper Ln Unit 10, Randolph, MA, 02368",10 Jasper Ln Unit 10,Randolph,Massachusetts,2368,2305,4/1/20
for_sale,544900,3,2,0.04,"22 Moreland St Apt 3, Boston, MA, 02119",22 Moreland St Apt 3,Boston,Massachusetts,2119,1626,5/7/10
for_sale,565000,2,1,0.03,"273 Beech St Unit 2, Boston, MA, 02131",273 Beech St Unit 2,Boston,Massachusetts,2131,1248,7/7/11
for_sale,499000,2,1,,"1 Prescott St Apt 301, Boston, MA, 02128",1 Prescott St Apt 301,Boston,Massachusetts,2128,1014,10/20/14
for_sale,429900,2,1,1,"50 Water St Apt 63, Medford, MA, 02155",50 Water St Apt 63,Medford,Massachusetts,2155,843,4/27/21
for_sale,680000,2,2,,"4 Steepletree Ln Unit 4, Wayland, MA, 01778",4 Steepletree Ln Unit 4,Wayland,Massachusetts,1778,1750,5/31/12
for_sale,1395000,2,2,,"146 Chandler St Apt 1, Boston, MA, 02116",146 Chandler St Apt 1,Boston,Massachusetts,2116,1355,9/20/13
for_sale,1099999,2,2,,"115 University Rd Unit 1, Brookline, MA, 02445",115 University Rd Unit 1,Brookline,Massachusetts,2445,1320,9/1/10
for_sale,549990,3,2,,"14 Holm Ct Apt 3, Malden, MA, 02148",14 Holm Ct Apt 3,Malden,Massachusetts,2148,1792,12/23/20
for_sale,535000,2,3,,"166 Quincy Shore Dr Unit 107, Quincy, MA, 02171",166 Quincy Shore Dr Unit 107,Quincy,Massachusetts,2171,1595,1/29/19
for_sale,3400000,3,4,,"39 Hammond St Apt 2, Cambridge, MA, 02138",39 Hammond St Apt 2,Cambridge,Massachusetts,2138,2913,1/23/19
for_sale,550000,3,3,,"137 Billings St Unit 2, Quincy, MA, 02171",137 Billings St Unit 2,Quincy,Massachusetts,2171,1284,10/11/18
for_sale,310000,1,2,,"785 Washington St Apt 107, Norwood, MA, 02062",785 Washington St Apt 107,Norwood,Massachusetts,2062,740,11/16/18
for_sale,729000,2,2,,"170 Lexington St Unit 4, Boston, MA, 02128",170 Lexington St Unit 4,Boston,Massachusetts,2128,1273,6/5/18
for_sale,825000,4,3,1.67,"2 Kersey Rd, Foxboro, MA, 02035",2 Kersey Rd,Foxboro,Massachusetts,2035,3120,3/5/10
for_sale,425000,3,1,,"64 Prospect Ave Apt 5, Winthrop, MA, 02152",64 Prospect Ave Apt 5,Winthrop,Massachusetts,2152,1161,5/13/19
for_sale,197000,1,1,,"915 Edgell Rd Apt 77, Framingham, MA, 01701",915 Edgell Rd Apt 77,Framingham,Massachusetts,1701,658,1/6/21
for_sale,899999,3,2,0.24,"1015 Concord Ave, Belmont, MA, 02478",1015 Concord Ave,Belmont,Massachusetts,2478,1290,6/30/11
for_sale,549000,2,1,0.04,"609 Centre St Apt 2, Boston, MA, 02130",609 Centre St Apt 2,Boston,Massachusetts,2130,966,6/10/11
for_sale,1049000,2,2,,"36 A St Unit 5E, Boston, MA, 02127",36 A St Unit 5E,Boston,Massachusetts,2127,1140,6/18/18
for_sale,509900,2,2,0.29,"66 Boulevard Rd, Dedham, MA, 02026",66 Boulevard Rd,Dedham,Massachusetts,2026,1000,9/30/16
for_sale,740000,2,3,,"25 Hillside Dr Unit 25, Wayland, MA, 01778",25 Hillside Dr Unit 25,Wayland,Massachusetts,1778,2762,9/30/14
for_sale,749900,3,2,0.07,"115 Winthrop St Apt 1, Medford, MA, 02155",115 Winthrop St Apt 1,Medford,Massachusetts,2155,2098,10/31/14
for_sale,396000,2,2,,"230 Willard St Unit 102, Quincy, MA, 02169",230 Willard St Unit 102,Quincy,Massachusetts,2169,877,12/15/21
for_sale,789000,2,1,0.02,"103 Gainsborough St Apt 5, Boston, MA, 02115",103 Gainsborough St Apt 5,Boston,Massachusetts,2115,1004,5/31/12
for_sale,780000,1,1,0.01,"1 Nassau St Unit 2210, Boston, MA, 02111",1 Nassau St Unit 2210,Boston,Massachusetts,2111,585,6/5/18
for_sale,749000,2,1,,"88 Walnut St Apt 2, Brookline, MA, 02445",88 Walnut St Apt 2,Brookline,Massachusetts,2445,1025,8/27/19
for_sale,1099000,3,3,,"41 Oak St Unit B, Somerville, MA, 02143",41 Oak St Unit B,Somerville,Massachusetts,2143,1503,12/5/19
for_sale,369000,1,1,,"180 Green St Apt 303, Melrose, MA, 02176",180 Green St Apt 303,Melrose,Massachusetts,2176,714,4/30/14
for_sale,600000,1,1,,"106 Myrtle St Apt 1, Boston, MA, 02114",106 Myrtle St Apt 1,Boston,Massachusetts,2114,718,9/23/10
for_sale,825000,2,1,,"413 Washington St Apt 2, Brookline, MA, 02446",413 Washington St Apt 2,Brookline,Massachusetts,2446,1100,1/15/10
for_sale,1598000,3,2,,"57 L St Apt 10, Boston, MA, 02127",57 L St Apt 10,Boston,Massachusetts,2127,1574,12/31/19
for_sale,369900,3,2,0.41,"16 Margin St Apt 10, Lynn, MA, 01905",16 Margin St Apt 10,Lynn,Massachusetts,1905,1249,5/27/11
for_sale,709900,2,2,,"26 Tilden Cir Unit 26, Quincy, MA, 02171",26 Tilden Cir Unit 26,Quincy,Massachusetts,2171,1815,4/30/21
for_sale,975000,3,3,,"53 Moraine St Unit 53, Belmont, MA, 02478",53 Moraine St Unit 53,Belmont,Massachusetts,2478,1822,12/18/18
for_sale,875000,2,2,0.03,"428 E 8th St Unit 2, Boston, MA, 02127",428 E 8th St Unit 2,Boston,Massachusetts,2127,1193,1/31/19
for_sale,1099000,2,1,0.03,"139 Fulton St Apt 5, Boston, MA, 02109",139 Fulton St Apt 5,Boston,Massachusetts,2109,1183,6/8/18
for_sale,525000,3,3,,"2 Tuckerdale Way Unit 2, Millis, MA, 02054",2 Tuckerdale Way Unit 2,Millis,Massachusetts,2054,1818,7/21/20
for_sale,629900,3,2,0.54,"8 S Bedford St, Burlington, MA, 01803",8 S Bedford St,Burlington,Massachusetts,1803,1350,12/21/12
for_sale,429000,2,2,,"309 Wood Ave Apt 3, Boston, MA, 02136",309 Wood Ave Apt 3,Boston,Massachusetts,2136,1110,8/12/11
for_sale,865000,1,1,0.01,"81 Dartmouth St Unit 2, Boston, MA, 02116",81 Dartmouth St Unit 2,Boston,Massachusetts,2116,600,8/9/18
for_sale,659000,2,1,,"28 Holyoke Rd Apt 2, Somerville, MA, 02144",28 Holyoke Rd Apt 2,Somerville,Massachusetts,2144,790,6/1/15
for_sale,1200000,3,5,0.19,"780 Watertown St Unit 780, Newton, MA, 02460",780 Watertown St Unit 780,Newton,Massachusetts,2460,2800,8/31/12
for_sale,485000,2,1,,"30 Franklin St Unit 118, Malden, MA, 02148",30 Franklin St Unit 118,Malden,Massachusetts,2148,1290,8/10/18
for_sale,1899000,4,3,0.02,"59 Tremont St, Boston, MA, 02129",59 Tremont St,Boston,Massachusetts,2129,2584,2/19/10
for_sale,529900,4,1,1.08,"586 Common St, Walpole, MA, 02081",586 Common St,Walpole,Massachusetts,2081,1500,8/24/18
for_sale,995000,3,2,,"72 Cypress St Apt 4, Brookline, MA, 02445",72 Cypress St Apt 4,Brookline,Massachusetts,2445,1608,3/24/11
for_sale,415000,2,2,,"474 Revere Beach Blvd Apt 202, Revere, MA, 02151",474 Revere Beach Blvd Apt 202,Revere,Massachusetts,2151,1000,5/10/19
for_sale,939900,2,1,,"50 Monument Sq Apt 7, Boston, MA, 02129",50 Monument Sq Apt 7,Boston,Massachusetts,2129,1115,8/2/19
for_sale,1595000,2,2,0.03,"462 Shawmut Ave Unit 2, Boston, MA, 02118",462 Shawmut Ave Unit 2,Boston,Massachusetts,2118,1496,6/27/18
for_sale,799000,1,2,,"2 Earhart St Unit 116, Cambridge, MA, 02141",2 Earhart St Unit 116,Cambridge,Massachusetts,2141,860,6/12/12
for_sale,475000,2,3,,"17 Merganser Way Unit 17, Walpole, MA, 02081",17 Merganser Way Unit 17,Walpole,Massachusetts,2081,1594,9/13/18
for_sale,799000,1,1,,"249 W Newton St Apt 7, Boston, MA, 02116",249 W Newton St Apt 7,Boston,Massachusetts,2116,710,12/27/11
for_sale,719000,2,3,,"26 Richmond Ln Unit 26, Framingham, MA, 01701",26 Richmond Ln Unit 26,Framingham,Massachusetts,1701,2115,5/30/19
for_sale,899000,4,3,0.75,"58 Morton St, Canton, MA, 02021",58 Morton St,Canton,Massachusetts,2021,3000,2/12/10
for_sale,479999,2,1,,"18 Pond St Apt 7, Boston, MA, 02130",18 Pond St Apt 7,Boston,Massachusetts,2130,787,3/21/11
for_sale,1399000,7,4,0.04,"255 Webster St, Boston, MA, 02128",255 Webster St,Boston,Massachusetts,2128,2870,4/27/12
for_sale,2790000,2,3,,"2 Battery Wharf Unit 2408, Boston, MA, 02109",2 Battery Wharf Unit 2408,Boston,Massachusetts,2109,2163,9/6/12
for_sale,419000,1,1,0.01,"1949 Commonwealth Ave Apt 7, Boston, MA, 02135",1949 Commonwealth Ave Apt 7,Boston,Massachusetts,2135,625,7/20/18
for_sale,1699000,2,2,,"30 Monument Sq Apt 411, Boston, MA, 02129",30 Monument Sq Apt 411,Boston,Massachusetts,2129,1847,11/30/18
for_sale,549000,1,1,0.02,"114 Fenway Apt 1, Boston, MA, 02115",114 Fenway Apt 1,Boston,Massachusetts,2115,770,8/1/18
for_sale,4750000,2,3,0.05,"776 Boylston St Ph 1D, Boston, MA, 02199",776 Boylston St Ph 1D,Boston,Massachusetts,2199,1985,12/28/10
for_sale,869000,3,2,,"22 Dartmouth St Unit 22, Arlington, MA, 02474",22 Dartmouth St Unit 22,Arlington,Massachusetts,2474,1968,10/25/18
for_sale,1490000,2,2,0.02,"24 Dwight St Apt 1, Boston, MA, 02118",24 Dwight St Apt 1,Boston,Massachusetts,2118,1052,5/21/18
for_sale,675000,2,3,,"74 Meetinghouse Rd Unit 74, Norfolk, MA, 02056",74 Meetinghouse Rd Unit 74,Norfolk,Massachusetts,2056,2026,6/5/19
for_sale,489900,2,1,,"24 Bolton St Unit 24, Waltham, MA, 02453",24 Bolton St Unit 24,Waltham,Massachusetts,2453,1459,2/1/10
for_sale,609900,2,2,,"7 Morgan Dr Unit 203, Natick, MA, 01760",7 Morgan Dr Unit 203,Natick,Massachusetts,1760,1480,12/20/10
for_sale,415000,,1,,"6 Whittier Pl Apt 5G, Boston, MA, 02114",6 Whittier Pl Apt 5G,Boston,Massachusetts,2114,626,8/1/19
for_sale,829000,2,1,0.02,"5 Albemarle St Apt 2, Boston, MA, 02115",5 Albemarle St Apt 2,Boston,Massachusetts,2115,803,5/31/13
for_sale,1119000,2,1,,"517 Columbus Ave Apt 5, Boston, MA, 02118",517 Columbus Ave Apt 5,Boston,Massachusetts,2118,778,5/25/18
for_sale,1600000,2,2,0.03,"75 Clarendon St Apt 602, Boston, MA, 02116",75 Clarendon St Apt 602,Boston,Massachusetts,2116,1358,4/24/14
for_sale,880000,1,1,,"8 Wellington St Apt 2, Boston, MA, 02118",8 Wellington St Apt 2,Boston,Massachusetts,2118,664,7/20/18
for_sale,2599000,2,3,0.04,"500 Atlantic Ave Unit 14F, Boston, MA, 02210",500 Atlantic Ave Unit 14F,Boston,Massachusetts,2210,1840,5/1/19
for_sale,1131000,1,1,,"133 Seaport Blvd Unit 1519, Seaport, MA, 02210",133 Seaport Blvd Unit 1519,Seaport,Massachusetts,2210,651,10/7/21
for_sale,849900,4,2,,"84 Hillside Rd, Watertown, MA, 02472",84 Hillside Rd,Watertown,Massachusetts,2472,2020,11/30/21
for_sale,999000,3,3,,"115 Union St Unit 115, Brighton, MA, 02135",115 Union St Unit 115,Brighton,Massachusetts,2135,2096,11/11/21
for_sale,799000,1,1,,"21 Wormwood St Unit 411, Seaport, MA, 02210",21 Wormwood St Unit 411,Seaport,Massachusetts,2210,1005,1/14/21
for_sale,1625000,2,3,,"141 Worcester St Apt 1, Boston, MA, 02118",141 Worcester St Apt 1,Boston,Massachusetts,2118,1384,5/24/18
for_sale,799000,2,2,,"20 Sackville St Unit 1, Charlestown, MA, 02129",20 Sackville St Unit 1,Charlestown,Massachusetts,2129,932,12/1/21
for_sale,2775000,2,3,,"20 Rowes Wharf Apt 309, Boston, MA, 02110",20 Rowes Wharf Apt 309,Boston,Massachusetts,2110,1973,1/21/20
for_sale,515000,,1,,"45 Lewis St Apt 302, East Boston, MA, 02128",45 Lewis St Apt 302,East Boston,Massachusetts,2128,513,12/6/21
for_sale,512500,1,2,,"250 Hammond Pond Pkwy Apt 1207N, Newton, MA, 02467",250 Hammond Pond Pkwy Apt 1207N,Newton,Massachusetts,2467,899,8/20/21
for_sale,859000,2,2,,"159 W Third St Unit 3, South Boston, MA, 02127",159 W Third St Unit 3,South Boston,Massachusetts,2127,1218,8/16/21
for_sale,795000,1,1,,"85 E India Row Apt 38H, Boston, MA, 02110",85 E India Row Apt 38H,Boston,Massachusetts,2110,884,12/18/13
for_sale,3750000,2,3,0.04,"1 Huntington Ave Apt 404, Boston, MA, 02116",1 Huntington Ave Apt 404,Boston,Massachusetts,2116,1905,5/30/14
for_sale,449000,2,1,0.02,"404 W 1st St Unit 24, Boston, MA, 02127",404 W 1st St Unit 24,Boston,Massachusetts,2127,915,3/23/10
for_sale,749000,2,1,,"519 Columbus Ave Apt 1, Boston, MA, 02118",519 Columbus Ave Apt 1,Boston,Massachusetts,2118,771,11/5/21
for_sale,325000,2,1,,"86 Bishop Dr Unit 86, Framingham, MA, 01702",86 Bishop Dr Unit 86,Framingham,Massachusetts,1702,1275,5/24/21
for_sale,3750000,3,3,,"392 Marlborough St Apt 3, Boston, MA, 02115",392 Marlborough St Apt 3,Boston,Massachusetts,2115,2590,10/27/21
for_sale,8900000,5,6,,"1 Avery St Ph 2A, Boston, MA, 02111",1 Avery St Ph 2A,Boston,Massachusetts,2111,4421,9/9/11
for_sale,859999,4,3,0.19,"33 Doonan St, Medford, MA, 02155",33 Doonan St,Medford,Massachusetts,2155,2411,7/30/19
for_sale,895000,1,1,0.02,"1 Charles St S Unit 501, Boston, MA, 02116",1 Charles St S Unit 501,Boston,Massachusetts,2116,725,8/15/18
for_sale,1239000,3,2,,"29 Woodmere Dr Unit 29, Milton, MA, 02186",29 Woodmere Dr Unit 29,Milton,Massachusetts,2186,2491,1/3/19
for_sale,955000,2,2,,"9 Medford St Apt 508, Somerville, MA, 02143",9 Medford St Apt 508,Somerville,Massachusetts,2143,1140,4/21/20
for_sale,2995000,2,3,,"1 Franklin St Unit 3701, Boston, MA, 02110",1 Franklin St Unit 3701,Boston,Massachusetts,2110,1589,11/18/19
for_sale,1850000,2,2,,"333 Commonwealth Ave Apt 4, Boston, MA, 02115",333 Commonwealth Ave Apt 4,Boston,Massachusetts,2115,1552,6/29/10
for_sale,679000,1,1,0.01,"15 River St Apt 706, Boston, MA, 02108",15 River St Apt 706,Boston,Massachusetts,2108,519,4/22/11
for_sale,1875000,5,4,,"46 Sheridan St, Jamaica Plain, MA, 02130",46 Sheridan St,Jamaica Plain,Massachusetts,2130,2502,12/19/21
for_sale,895000,1,1,,"180 Beacon St Unit 2D, Boston, MA, 02116",180 Beacon St Unit 2D,Boston,Massachusetts,2116,785,11/14/14
for_sale,2725000,2,3,,"400 Stuart St Unit 26D, Boston, MA, 02116",400 Stuart St Unit 26D,Boston,Massachusetts,2116,1502,1/20/11
for_sale,589000,1,2,,"3 Avery St Unit 903, Boston, MA, 02111",3 Avery St Unit 903,Boston,Massachusetts,2111,964,2/27/13
for_sale,475000,,1,0.01,"6 Whittier Pl Apt 2G, Boston, MA, 02114",6 Whittier Pl Apt 2G,Boston,Massachusetts,2114,636,6/24/11
for_sale,1695000,2,3,,"197 8th St Apt 307, Boston, MA, 02129",197 8th St Apt 307,Boston,Massachusetts,2129,1749,10/31/14
for_sale,3490000,2,3,,"273 Beacon St Unit 1, Boston, MA, 02116",273 Beacon St Unit 1,Boston,Massachusetts,2116,2500,10/12/18
for_sale,539900,4,3,0.12,"157 Ocean St, Lynn, MA, 01902",157 Ocean St,Lynn,Massachusetts,1902,1281,10/28/16
for_sale,760000,4,3,0.58,"115 Montrose Ave, Wakefield, MA, 01880",115 Montrose Ave,Wakefield,Massachusetts,1880,2716,10/24/11
for_sale,949000,3,2,,"69 Romsey St Apt 3, Boston, MA, 02125",69 Romsey St Apt 3,Boston,Massachusetts,2125,1912,6/28/21
for_sale,1849900,4,3,0.31,"188 Palfrey St, Watertown, MA, 02472",188 Palfrey St,Watertown,Massachusetts,2472,2800,6/7/19
for_sale,479000,2,2,0.23,"81 Broadway Apt 4, Chelsea, MA, 02150",81 Broadway Apt 4,Chelsea,Massachusetts,2150,738,6/17/19
for_sale,1129000,2,2,,"85 E India Row Apt 14G, Boston, MA, 02110",85 E India Row Apt 14G,Boston,Massachusetts,2110,1213,5/16/18
for_sale,539900,2,3,,"260 Captain Eames Cir Unit 260, Ashland, MA, 01721",260 Captain Eames Cir Unit 260,Ashland,Massachusetts,1721,2019,11/15/21
for_sale,379000,2,1,0.01,"777 Lagrange St Apt 5, Boston, MA, 02132",777 Lagrange St Apt 5,Boston,Massachusetts,2132,615,3/8/19
for_sale,729000,3,2,,"65 Highland St Unit 2, Roxbury, MA, 02119",65 Highland St Unit 2,Roxbury,Massachusetts,2119,1540,5/20/20
for_sale,489900,2,2,,"1104 Davenport Ave Unit 1104, Canton, MA, 02021",1104 Davenport Ave Unit 1104,Canton,Massachusetts,2021,1051,7/27/18
for_sale,685000,2,1,0.02,"194 E St Apt 1, Boston, MA, 02127",194 E St Apt 1,Boston,Massachusetts,2127,800,5/30/18
for_sale,5450000,4,4,,"16 Exeter St Unit 1, Boston, MA, 02116",16 Exeter St Unit 1,Boston,Massachusetts,2116,3882,10/12/21
for_sale,929000,1,1,0.02,"141 Dorchester Ave Unit 507, Boston, MA, 02127",141 Dorchester Ave Unit 507,Boston,Massachusetts,2127,1087,8/1/13
for_sale,499990,2,2,,"30 E Bluff Rd Unit 30, Ashland, MA, 01721",30 E Bluff Rd Unit 30,Ashland,Massachusetts,1721,2112,2/21/20
for_sale,414000,2,1,,"404 Meridian St Apt 1, Boston, MA, 02128",404 Meridian St Apt 1,Boston,Massachusetts,2128,635,6/4/21
for_sale,550000,2,2,,"37 Winnisimmet St Apt 6, Chelsea, MA, 02150",37 Winnisimmet St Apt 6,Chelsea,Massachusetts,2150,1468,7/3/18
for_sale,369900,1,1,,"125 Trapelo Rd Apt 20, Belmont, MA, 02478",125 Trapelo Rd Apt 20,Belmont,Massachusetts,2478,527,5/4/10
for_sale,449000,2,1,,"47 Mystic St Apt 1E, Arlington, MA, 02474",47 Mystic St Apt 1E,Arlington,Massachusetts,2474,959,6/5/20
for_sale,799900,1,1,,"135 Willow Ave Apt 4, Somerville, MA, 02144",135 Willow Ave Apt 4,Somerville,Massachusetts,2144,925,6/26/14
for_sale,1649000,4,3,,"123 Saint Paul St Apt 2, Brookline, MA, 02446",123 Saint Paul St Apt 2,Brookline,Massachusetts,2446,2320,7/13/11
for_sale,859900,1,1,,"127 Beacon St Unit 51, Boston, MA, 02116",127 Beacon St Unit 51,Boston,Massachusetts,2116,649,11/9/18
for_sale,2950000,2,3,,"1 Avery St Apt 31D, Boston, MA, 02111",1 Avery St Apt 31D,Boston,Massachusetts,2111,2036,6/21/18
for_sale,524900,2,2,,"38 Beacon St Unit 1, Chelsea, MA, 02150",38 Beacon St Unit 1,Chelsea,Massachusetts,2150,1310,11/13/18
for_sale,624900,1,1,0.02,"8 Whittier Pl Apt 14F, Boston, MA, 02114",8 Whittier Pl Apt 14F,Boston,Massachusetts,2114,908,1/28/11
for_sale,790000,1,1,,"9 Medford St Ph 7, Somerville, MA, 02143",9 Medford St Ph 7,Somerville,Massachusetts,2143,751,3/15/19
for_sale,1795000,2,2,,"28 Atlantic Ave Unit 513, Boston, MA, 02110",28 Atlantic Ave Unit 513,Boston,Massachusetts,2110,1515,6/4/10
for_sale,595000,2,1,4.04,"130 Boylston St Apt 2, Newton, MA, 02467",130 Boylston St Apt 2,Newton,Massachusetts,2467,959,8/12/19
for_sale,519900,2,2,,"1103 Davenport Ave Unit 1103, Canton, MA, 02021",1103 Davenport Ave Unit 1103,Canton,Massachusetts,2021,1265,2/25/11
for_sale,595000,2,1,,"40 Clifton St Apt 21, Cambridge, MA, 02140",40 Clifton St Apt 21,Cambridge,Massachusetts,2140,709,8/3/18
for_sale,569000,1,1,0.01,"192 W 7th St Apt 3, Boston, MA, 02127",192 W 7th St Apt 3,Boston,Massachusetts,2127,641,10/14/16
for_sale,1550000,4,3,0.09,"46 Ackers Ave Unit 1, Brookline, MA, 02445",46 Ackers Ave Unit 1,Brookline,Massachusetts,2445,1942,6/25/20
for_sale,589900,2,2,0.02,"46 W Eagle St Apt 2, Boston, MA, 02128",46 W Eagle St Apt 2,Boston,Massachusetts,2128,923,10/28/19
for_sale,1299000,2,2,0.03,"26 Stillman St Apt 2-1, Boston, MA, 02113",26 Stillman St Apt 2-1,Boston,Massachusetts,2113,1328,4/9/21
for_sale,700000,1,2,,"3 Winthrop St Unit 2, Boston, MA, 02129",3 Winthrop St Unit 2,Boston,Massachusetts,2129,659,4/10/20
for_sale,899000,1,1,,"45 W 3rd St Apt 504, Boston, MA, 02127",45 W 3rd St Apt 504,Boston,Massachusetts,2127,768,9/18/20
for_sale,2749000,3,3,,"346 Congress St Unit 502, Boston, MA, 02210",346 Congress St Unit 502,Boston,Massachusetts,2210,1945,12/10/14
for_sale,1500000,2,2,,"110 Stuart St Unit 18C, Boston, MA, 02116",110 Stuart St Unit 18C,Boston,Massachusetts,2116,1286,9/1/21
for_sale,789900,2,1,,"453 Washington St Apt 5, Brookline, MA, 02446",453 Washington St Apt 5,Brookline,Massachusetts,2446,904,11/2/21
for_sale,725000,1,1,,"346 Congress St Unit 414, Boston, MA, 02210",346 Congress St Unit 414,Boston,Massachusetts,2210,754,10/26/10
for_sale,2250000,3,3,,"178 Harvard St Unit 178, Cambridge, MA, 02139",178 Harvard St Unit 178,Cambridge,Massachusetts,2139,2341,1/27/20
for_sale,505000,2,1,0.02,"43 Buttonwood St Unit 2, Boston, MA, 02125",43 Buttonwood St Unit 2,Boston,Massachusetts,2125,747,6/30/21
for_sale,1365000,4,4,0.46,"42 Birch Dr, Concord, MA, 01742",42 Birch Dr,Concord,Massachusetts,1742,2831,11/15/19
for_sale,829000,2,2,17.48,"250 Hammond Pond Pkwy Apt 213S, Newton, MA, 02467",250 Hammond Pond Pkwy Apt 213S,Newton,Massachusetts,2467,1285,4/26/12
for_sale,525000,1,1,0.01,"166 W 6th St Apt 3, Boston, MA, 02127",166 W 6th St Apt 3,Boston,Massachusetts,2127,543,5/31/18
for_sale,1099000,2,1,0.03,"3 Appleton St Apt 101, Boston, MA, 02116",3 Appleton St Apt 101,Boston,Massachusetts,2116,1207,3/26/14
for_sale,585000,2,2,0.02,"9 Hastings St Apt 1, Boston, MA, 02132",9 Hastings St Apt 1,Boston,Massachusetts,2132,968,3/25/21
for_sale,849000,2,2,0.02,"255 Northampton St Unit 405, Boston, MA, 02118",255 Northampton St Unit 405,Boston,Massachusetts,2118,1004,10/29/10
for_sale,1049000,2,1,,"23 Worcester St Apt 1, Boston, MA, 02118",23 Worcester St Apt 1,Boston,Massachusetts,2118,974,11/23/10
for_sale,579000,1,1,0.02,"30 Peterborough St Apt 34, Boston, MA, 02215",30 Peterborough St Apt 34,Boston,Massachusetts,2215,659,4/20/10
for_sale,309000,1,1,4.25,"3 S Stone Mill Dr Apt 215, Dedham, MA, 02026",3 S Stone Mill Dr Apt 215,Dedham,Massachusetts,2026,744,10/23/14
for_sale,349000,2,1,,"10 Weston Ave Apt 112, Quincy, MA, 02170",10 Weston Ave Apt 112,Quincy,Massachusetts,2170,860,12/10/20
for_sale,1000000,3,3,,"1 Upham Way Unit 1, Weston, MA, 02493",1 Upham Way Unit 1,Weston,Massachusetts,2493,2990,3/31/21
for_sale,489900,3,1,0.28,"17 Maple Ave, Avon, MA, 02322",17 Maple Ave,Avon,Massachusetts,2322,1710,11/25/19
for_sale,640000,,1,,"328 Dartmouth St Apt 8, Boston, MA, 02116",328 Dartmouth St Apt 8,Boston,Massachusetts,2116,439,7/12/18
for_sale,485000,1,1,,"106 13th St Apt 226, Boston, MA, 02129",106 13th St Apt 226,Boston,Massachusetts,2129,713,5/29/12
for_sale,769000,1,1,,"405 Commonwealth Ave Apt 10, Boston, MA, 02215",405 Commonwealth Ave Apt 10,Boston,Massachusetts,2215,697,11/1/18
for_sale,2599000,2,2,,"100 Belvidere St Apt 7D, Boston, MA, 02199",100 Belvidere St Apt 7D,Boston,Massachusetts,2199,1493,6/10/21
for_sale,639000,,1,0.01,"342 Commonwealth Ave Apt 4, Boston, MA, 02115",342 Commonwealth Ave Apt 4,Boston,Massachusetts,2115,530,8/3/12
for_sale,525000,2,1,,"104 Farquhar St Unit 1, Boston, MA, 02131",104 Farquhar St Unit 1,Boston,Massachusetts,2131,1000,12/6/19
for_sale,1349000,2,2,0.02,"2 Rollins St Apt D604, Boston, MA, 02118",2 Rollins St Apt D604,Boston,Massachusetts,2118,1049,4/1/19
for_sale,259900,1,1,,"859 Broadway Apt 1, Everett, MA, 02149",859 Broadway Apt 1,Everett,Massachusetts,2149,554,6/30/21
for_sale,679000,2,2,,"65 Jericho Rd Unit 65, Weston, MA, 02493",65 Jericho Rd Unit 65,Weston,Massachusetts,2493,1359,3/25/20
for_sale,849000,1,2,,"17 Cazenove St Apt 408, Boston, MA, 02116",17 Cazenove St Apt 408,Boston,Massachusetts,2116,774,5/15/18
for_sale,658000,2,1,,"32 Unity Ave Unit 32, Belmont, MA, 02478",32 Unity Ave Unit 32,Belmont,Massachusetts,2478,1061,9/20/18
for_sale,619000,1,1,0.01,"85 E Brookline St Apt 1, Boston, MA, 02118",85 E Brookline St Apt 1,Boston,Massachusetts,2118,577,12/24/20
for_sale,950000,2,1,0.02,"129 Pembroke St Apt 4, Boston, MA, 02118",129 Pembroke St Apt 4,Boston,Massachusetts,2118,750,7/2/14
for_sale,672777,2,3,,"32 Old Framingham Rd Unit 40, Sudbury, MA, 01776",32 Old Framingham Rd Unit 40,Sudbury,Massachusetts,1776,2422,3/3/14
for_sale,495000,2,2,,"150 North Rd Unit 8, Sudbury, MA, 01776",150 North Rd Unit 8,Sudbury,Massachusetts,1776,1662,5/11/15
for_sale,448500,1,1,,"75 Augustus Ct Unit 2003, Reading, MA, 01867",75 Augustus Ct Unit 2003,Reading,Massachusetts,1867,955,6/17/13
